enzyme	enzyme_name	ec	module	module_name
ec:3.1.3.15	 histidinol-phosphatase	3.1.3.15	M00026	Histidine biosynthesis, PRPP => histidine
ec:4.2.1.19	 imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase	4.2.1.19	M00026	Histidine biosynthesis, PRPP => histidine
ec:3.1.3.15	 imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase	3.1.3.15	M00026	Histidine biosynthesis, PRPP => histidine
ec:1.1.1.23	 histidinol dehydrogenase	1.1.1.23	M00026	Histidine biosynthesis, PRPP => histidine
ec:4.1.1.15	 glutamate decarboxylase	4.1.1.15	M00027	GABA (gamma-Aminobutyrate) shunt
ec:2.6.1.19	 4-aminobutyrate aminotransferase	2.6.1.19	M00027	GABA (gamma-Aminobutyrate) shunt
ec:2.6.1.96	 4-aminobutyrate---pyruvate transaminase	2.6.1.96	M00027	GABA (gamma-Aminobutyrate) shunt
ec:1.2.1.16	 succinate-semialdehyde dehydrogenase	1.2.1.16	M00027	GABA (gamma-Aminobutyrate) shunt
ec:1.2.1.24	 succinate-semialdehyde dehydrogenase	1.2.1.24	M00027	GABA (gamma-Aminobutyrate) shunt
ec:2.3.1.1	 amino-acid N-acetyltransferase	2.3.1.1	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.7.2.8	 acetylglutamate kinase	2.7.2.8	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.3.1.1	 bifunctional N-acetylglutamate synthase/kinase	2.3.1.1	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.7.2.8	 bifunctional N-acetylglutamate synthase/kinase	2.7.2.8	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:1.2.1.38	 N-acetyl-gamma-glutamyl-phosphate reductase	1.2.1.38	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:1.2.1.38	 N-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase	1.2.1.38	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.7.2.8	 N-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase	2.7.2.8	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.6.1.11	 acetylornithine aminotransferase	2.6.1.11	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:3.5.1.16	 acetylornithine deacetylase	3.5.1.16	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:3.5.1.14	 aminoacylase	3.5.1.14	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.3.1.35	 glutamate N-acetyltransferase / amino-acid N-acetyltransferase	2.3.1.35	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.3.1.1	 glutamate N-acetyltransferase / amino-acid N-acetyltransferase	2.3.1.1	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:6.3.4.16	 carbamoyl-phosphate synthase (ammonia)	6.3.4.16	M00029	Urea cycle
ec:2.1.3.3	 ornithine carbamoyltransferase	2.1.3.3	M00029	Urea cycle
ec:6.3.4.5	 argininosuccinate synthase	6.3.4.5	M00029	Urea cycle
ec:4.3.2.1	 argininosuccinate lyase	4.3.2.1	M00029	Urea cycle
ec:3.5.3.1	 arginase	3.5.3.1	M00029	Urea cycle
ec:2.3.3.14	 homocitrate synthase	2.3.3.14	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:4.2.1.-	 homoaconitase	4.2.1.-	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:4.2.1.36	 homoaconitate hydratase	4.2.1.36	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:1.1.1.87	 homoisocitrate dehydrogenase	1.1.1.87	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:2.6.1.39	 2-aminoadipate transaminase	2.6.1.39	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:1.2.1.95	 L-2-aminoadipate reductase	1.2.1.95	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:1.5.1.10	 saccharopine dehydrogenase (NADP+, L-glutamate forming)	1.5.1.10	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:1.5.1.7	 saccharopine dehydrogenase, L-lysine forming	1.5.1.7	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:6.3.2.43	 [lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase	6.3.2.43	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
ec:2.7.2.17	 LysW-gamma-L-alpha-aminoadipate kinase	2.7.2.17	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
ec:1.2.1.103	 LysW-gamma-L-alpha-aminoadipyl-6-phosphate reductase	1.2.1.103	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
ec:2.6.1.118	 LysW-gamma-L-lysine aminotransferase	2.6.1.118	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
ec:3.5.1.130	 LysW-gamma-L-lysine hydrolase	3.5.1.130	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
ec:1.5.1.8	 alpha-aminoadipic semialdehyde synthase	1.5.1.8	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.5.1.9	 alpha-aminoadipic semialdehyde synthase	1.5.1.9	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.2.1.31	 aminoadipate-semialdehyde dehydrogenase	1.2.1.31	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:2.6.1.39	 2-aminoadipate transaminase	2.6.1.39	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.2.4.2	 probable 2-oxoglutarate dehydrogenase E1 component DHKTD1	1.2.4.2	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:2.3.1.61	 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide	2.3.1.61	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.8.1.4	 dihydrolipoamide dehydrogenase	1.8.1.4	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.3.8.6	 glutaryl-CoA dehydrogenase	1.3.8.6	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:4.2.1.17	 enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase	4.2.1.17	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.1.1.35	 enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase	1.1.1.35	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:4.2.1.17	 enoyl-CoA hydratase	4.2.1.17	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.1.1.35	 3-hydroxyacyl-CoA dehydrogenase	1.1.1.35	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:2.7.2.4	 aspartate kinase	2.7.2.4	M00033	Ectoine biosynthesis, aspartate => ectoine
ec:1.2.1.11	 aspartate-semialdehyde dehydrogenase	1.2.1.11	M00033	Ectoine biosynthesis, aspartate => ectoine
ec:2.6.1.76	 diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76	M00033	Ectoine biosynthesis, aspartate => ectoine
ec:2.3.1.178	 L-2,4-diaminobutyric acid acetyltransferase	2.3.1.178	M00033	Ectoine biosynthesis, aspartate => ectoine
ec:4.2.1.108	 L-ectoine synthase	4.2.1.108	M00033	Ectoine biosynthesis, aspartate => ectoine
ec:2.5.1.6	 S-adenosylmethionine synthetase	2.5.1.6	M00034	Methionine salvage pathway
ec:4.1.1.50	 S-adenosylmethionine decarboxylase	4.1.1.50	M00034	Methionine salvage pathway
ec:2.5.1.16	 spermidine synthase	2.5.1.16	M00034	Methionine salvage pathway
ec:3.2.2.9	 S-adenosylhomocysteine nucleosidase	3.2.2.9	M00034	Methionine salvage pathway
ec:3.2.2.16	 5'-methylthioadenosine nucleosidase	3.2.2.16	M00034	Methionine salvage pathway
ec:2.7.1.100	 5-methylthioribose kinase	2.7.1.100	M00034	Methionine salvage pathway
ec:2.4.2.28	 5'-methylthioadenosine phosphorylase	2.4.2.28	M00034	Methionine salvage pathway
ec:5.3.1.23	 methylthioribose-1-phosphate isomerase	5.3.1.23	M00034	Methionine salvage pathway
ec:4.2.1.109	 methylthioribulose-1-phosphate dehydratase	4.2.1.109	M00034	Methionine salvage pathway
ec:3.1.3.77	 enolase-phosphatase E1	3.1.3.77	M00034	Methionine salvage pathway
ec:5.3.2.5	 2,3-diketo-5-methylthiopentyl-1-phosphate enolase	5.3.2.5	M00034	Methionine salvage pathway
ec:3.1.3.87	 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase	3.1.3.87	M00034	Methionine salvage pathway
ec:1.13.11.53	 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	1.13.11.53	M00034	Methionine salvage pathway
ec:2.6.1.5	 tyrosine aminotransferase	2.6.1.5	M00034	Methionine salvage pathway
ec:2.6.1.117	 L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase	2.6.1.117	M00034	Methionine salvage pathway
ec:2.6.1.57	 aromatic-amino-acid transaminase	2.6.1.57	M00034	Methionine salvage pathway
ec:2.6.1.57	 aromatic amino acid aminotransferase 	2.6.1.57	M00034	Methionine salvage pathway
ec:2.5.1.6	 S-adenosylmethionine synthetase	2.5.1.6	M00035	Methionine degradation
ec:2.1.1.37	 DNA (cytosine-5-)-methyltransferase	2.1.1.37	M00035	Methionine degradation
ec:3.3.1.1	 adenosylhomocysteinase	3.3.1.1	M00035	Methionine degradation
ec:4.2.1.22	 cystathionine beta-synthase	4.2.1.22	M00035	Methionine degradation
ec:2.6.1.42	 branched-chain amino acid aminotransferase	2.6.1.42	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:1.2.4.4	 2-oxoisovalerate dehydrogenase	1.2.4.4	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:2.3.1.168	 2-oxoisovalerate dehydrogenase	2.3.1.168	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:1.8.1.4	 dihydrolipoamide dehydrogenase	1.8.1.4	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:1.3.99.10	 isovaleryl-CoA dehydrogenase	1.3.99.10	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:1.3.8.7	 acyl-CoA dehydrogenase	1.3.8.7	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:6.4.1.4	 3-methylcrotonyl-CoA carboxylase	6.4.1.4	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:4.2.1.18	 methylglutaconyl-CoA hydratase	4.2.1.18	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:4.1.3.4	 hydroxymethylglutaryl-CoA lyase	4.1.3.4	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:1.14.16.4	 tryptophan 5-monooxygenase	1.14.16.4	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin
ec:4.1.1.28	 aromatic-L-amino-acid decarboxylase	4.1.1.28	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin
ec:2.3.1.87	 arylalkylamine N-acetyltransferase	2.3.1.87	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin
ec:2.1.1.4	 acetylserotonin N-methyltransferase	2.1.1.4	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin
ec:1.13.11.11	 tryptophan 2,3-dioxygenase	1.13.11.11	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:1.13.11.52	 indoleamine 2,3-dioxygenase	1.13.11.52	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:3.5.1.9	 arylformamidase	3.5.1.9	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:1.14.13.9	 kynurenine 3-monooxygenase	1.14.13.9	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:3.7.1.3	 kynureninase	3.7.1.3	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:1.13.11.6	 3-hydroxyanthranilate 3,4-dioxygenase	1.13.11.6	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:4.1.1.45	 aminocarboxymuconate-semialdehyde decarboxylase	4.1.1.45	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:1.2.1.32	 aminomuconate-semialdehyde dehydrogenase	1.2.1.32	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:4.3.1.24	 phenylalanine ammonia-lyase	4.3.1.24	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:4.3.1.25	 phenylalanine/tyrosine ammonia-lyase	4.3.1.25	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:1.14.14.91	 trans-cinnamate 4-monooxygenase	1.14.14.91	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:6.2.1.12	 4-coumarate--CoA ligase	6.2.1.12	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:2.3.1.133	 shikimate O-hydroxycinnamoyltransferase	2.3.1.133	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:1.14.14.96	 5-O-(4-coumaroyl)-D-quinate 3'-monooxygenase	1.14.14.96	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:2.1.1.104	 caffeoyl-CoA O-methyltransferase	2.1.1.104	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:1.2.1.44	 cinnamoyl-CoA reductase	1.2.1.44	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:1.14.-.-	 ferulate-5-hydroxylase	1.14.-.-	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:2.1.1.68	 caffeic acid 3-O-methyltransferase	2.1.1.68	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:1.1.1.195	 cinnamyl-alcohol dehydrogenase	1.1.1.195	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
ec:2.6.1.57	 aromatic-amino-acid transaminase	2.6.1.57	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine
ec:2.6.1.78	 aspartate-prephenate aminotransferase	2.6.1.78	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine
ec:1.3.1.43	 cyclohexadienyl dehydrogenase	1.3.1.43	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine
ec:1.3.1.78	 arogenate dehydrogenase (NADP+)	1.3.1.78	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine
ec:1.14.18.1	 tyrosinase	1.14.18.1	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline
ec:1.14.16.2	 tyrosine 3-monooxygenase	1.14.16.2	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline
ec:4.1.1.25	 tyrosine decarboxylase	4.1.1.25	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline
ec:4.1.1.28	 aromatic-L-amino-acid decarboxylase	4.1.1.28	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline
ec:1.14.17.1	 dopamine beta-monooxygenase	1.14.17.1	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline
ec:2.1.1.28	 phenylethanolamine N-methyltransferase	2.1.1.28	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline
ec:1.11.1.8	 thyroid peroxidase	1.11.1.8	M00043	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine
ec:2.6.1.5	 tyrosine aminotransferase	2.6.1.5	M00044	Tyrosine degradation, tyrosine => homogentisate
ec:1.4.3.2	 L-amino-acid oxidase	1.4.3.2	M00044	Tyrosine degradation, tyrosine => homogentisate
ec:1.13.11.27	 4-hydroxyphenylpyruvate dioxygenase	1.13.11.27	M00044	Tyrosine degradation, tyrosine => homogentisate
ec:1.13.11.5	 homogentisate 1,2-dioxygenase	1.13.11.5	M00044	Tyrosine degradation, tyrosine => homogentisate
ec:5.2.1.2	 maleylacetoacetate isomerase	5.2.1.2	M00044	Tyrosine degradation, tyrosine => homogentisate
ec:3.7.1.2	 fumarylacetoacetase	3.7.1.2	M00044	Tyrosine degradation, tyrosine => homogentisate
ec:3.7.1.2	 fumarylacetoacetate (FAA) hydrolase	3.7.1.2	M00044	Tyrosine degradation, tyrosine => homogentisate
ec:4.3.1.3	 histidine ammonia-lyase	4.3.1.3	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
ec:4.2.1.49	 urocanate hydratase	4.2.1.49	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
ec:3.5.2.7	 imidazolonepropionase	3.5.2.7	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
ec:3.5.3.8	 formiminoglutamase	3.5.3.8	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
ec:2.1.2.5	 glutamate formiminotransferase	2.1.2.5	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
ec:3.5.3.13	 formimidoylglutamate deiminase	3.5.3.13	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
ec:3.5.1.68	 N-formylglutamate deformylase	3.5.1.68	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
ec:1.3.1.2	 dihydropyrimidine dehydrogenase (NADP+)	1.3.1.2	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
ec:1.3.1.1	 dihydropyrimidine dehydrogenase (NAD+)	1.3.1.1	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
ec:3.5.2.2	 dihydropyrimidinase	3.5.2.2	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
ec:3.5.1.6	 beta-ureidopropionase	3.5.1.6	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
ec:2.1.4.1	 glycine amidinotransferase	2.1.4.1	M00047	Creatine pathway
ec:2.1.1.2	 guanidinoacetate N-methyltransferase	2.1.1.2	M00047	Creatine pathway
ec:2.7.3.2	 creatine kinase	2.7.3.2	M00047	Creatine pathway
ec:2.4.2.14	 amidophosphoribosyltransferase	2.4.2.14	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:6.3.4.13	 phosphoribosylamine--glycine ligase	6.3.4.13	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:2.1.2.2	 phosphoribosylglycinamide formyltransferase	2.1.2.2	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:6.3.5.3	 phosphoribosylformylglycinamidine synthase	6.3.5.3	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:6.3.3.1	 phosphoribosylformylglycinamidine cyclo-ligase	6.3.3.1	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:4.1.1.21	 phosphoribosylaminoimidazole carboxylase	4.1.1.21	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:6.3.4.18	 5-(carboxyamino)imidazole ribonucleotide synthase	6.3.4.18	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:5.4.99.18	 5-(carboxyamino)imidazole ribonucleotide mutase	5.4.99.18	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:6.3.2.6	 phosphoribosylaminoimidazole-succinocarboxamide synthase	6.3.2.6	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:6.3.2.6	 fusion protein PurCD	6.3.2.6	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:6.3.4.13	 fusion protein PurCD	6.3.4.13	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:4.3.2.2	 adenylosuccinate lyase	4.3.2.2	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:2.1.2.3	 phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:3.5.4.10	 phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	3.5.4.10	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:	 phosphoribosylaminoimidazolecarboxamide formyltransferase		M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:2.1.2.3	 phosphoribosylaminoimidazolecarboxamide formyltransferase	2.1.2.3	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:6.3.4.23	 5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase	6.3.4.23	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:3.5.4.10	 IMP cyclohydrolase	3.5.4.10	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
ec:6.3.4.4	 adenylosuccinate synthase	6.3.4.4	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
ec:4.3.2.2	 adenylosuccinate lyase	4.3.2.2	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
ec:2.7.4.3	 adenylate kinase	2.7.4.3	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
ec:2.7.4.10	 nucleoside-triphosphate--adenylate kinase	2.7.4.10	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
ec:2.7.4.6	 nucleoside-diphosphate kinase	2.7.4.6	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
ec:2.7.1.40	 pyruvate kinase	2.7.1.40	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
ec:1.1.1.205	 IMP dehydrogenase	1.1.1.205	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
ec:6.3.5.2	 GMP synthase	6.3.5.2	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
ec:2.7.4.8	 guanylate kinase	2.7.4.8	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
ec:2.7.4.6	 nucleoside-diphosphate kinase	2.7.4.6	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
ec:2.7.1.40	 pyruvate kinase	2.7.1.40	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
ec:6.3.5.5	 carbamoyl-phosphate synthase	6.3.5.5	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
ec:2.1.3.2	 aspartate carbamoyltransferase	2.1.3.2	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
ec:3.5.2.3	 dihydroorotase	3.5.2.3	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
ec:1.3.98.1	 dihydroorotate dehydrogenase	1.3.98.1	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
ec:1.3.5.2	 dihydroorotate dehydrogenase	1.3.5.2	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
ec:1.3.1.14	 dihydroorotate dehydrogenase	1.3.1.14	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
ec:2.4.2.10	 orotate phosphoribosyltransferase	2.4.2.10	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
ec:4.1.1.23	 orotidine-5'-phosphate decarboxylase	4.1.1.23	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
ec:2.7.4.14	 cytidylate kinase	2.7.4.14	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
ec:2.7.4.22	 uridylate kinase	2.7.4.22	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
ec:2.7.4.6	 nucleoside-diphosphate kinase	2.7.4.6	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
ec:6.3.4.2	 CTP synthase	6.3.4.2	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
