pathway	compound	compound_name	pathway_name
path:map01070	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	Biosynthesis of plant hormones
path:map01100	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	Metabolic pathways
path:map01110	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	Biosynthesis of secondary metabolites
path:map01120	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	Microbial metabolism in diverse environments
path:map01130	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	Biosynthesis of antibiotics
path:map01200	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	Carbon metabolism
path:map01210	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	2-Oxocarboxylic acid metabolism
path:map01220	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	Degradation of aromatic compounds
path:map01230	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	Biosynthesis of amino acids
NA	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	NA
NA	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	NA
NA	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	NA
NA	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	NA
NA	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	NA
NA	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	NA
NA	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	NA
NA	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	NA
NA	cpd:C00022	Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid	NA
NA	cpd:C00023	Iron	NA
path:map00010	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Glycolysis / Gluconeogenesis
path:map00020	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Citrate cycle (TCA cycle)
path:map00061	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Fatty acid biosynthesis
path:map00062	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Fatty acid elongation
path:map00071	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Fatty acid degradation
path:map00072	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Synthesis and degradation of ketone bodies
path:map00254	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Aflatoxin biosynthesis
path:map00280	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Valine, leucine and isoleucine degradation
path:map00290	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Valine, leucine and isoleucine biosynthesis
path:map00300	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Lysine biosynthesis
path:map00310	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Lysine degradation
path:map00360	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Phenylalanine metabolism
path:map00362	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Benzoate degradation
path:map00380	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Tryptophan metabolism
path:map00410	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	beta-Alanine metabolism
path:map00430	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Taurine and hypotaurine metabolism
path:map00480	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Glutathione metabolism
path:map00562	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Inositol phosphate metabolism
path:map00620	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Pyruvate metabolism
path:map00621	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Dioxin degradation
path:map00622	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Xylene degradation
path:map00625	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Chloroalkane and chloroalkene degradation
path:map00630	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Glyoxylate and dicarboxylate metabolism
path:map00640	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Propanoate metabolism
path:map00642	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Ethylbenzene degradation
path:map00650	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Butanoate metabolism
path:map00680	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Methane metabolism
path:map00720	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Carbon fixation pathways in prokaryotes
path:map00900	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Terpenoid backbone biosynthesis
path:map01056	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of type II polyketide backbone
path:map01060	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of plant secondary metabolites
path:map01061	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of phenylpropanoids
path:map01062	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of terpenoids and steroids
path:map01063	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of alkaloids derived from shikimate pathway
path:map01064	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid
path:map01065	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of alkaloids derived from histidine and purine
path:map01066	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of alkaloids derived from terpenoid and polyketide
path:map01070	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of plant hormones
path:map01100	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Metabolic pathways
path:map01110	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of secondary metabolites
path:map01120	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Microbial metabolism in diverse environments
path:map01130	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Biosynthesis of antibiotics
path:map01200	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Carbon metabolism
path:map01212	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Fatty acid metabolism
path:map01220	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	Degradation of aromatic compounds
NA	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	NA
NA	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	NA
NA	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	NA
NA	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	NA
NA	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	NA
NA	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	NA
NA	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	NA
NA	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	NA
NA	cpd:C00024	Acetyl-CoA; Acetyl coenzyme A	NA
path:map00220	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Arginine biosynthesis
path:map00250	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Alanine, aspartate and glutamate metabolism
path:map00330	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Arginine and proline metabolism
path:map00332	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Carbapenem biosynthesis
path:map00340	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Histidine metabolism
path:map00430	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Taurine and hypotaurine metabolism
path:map00471	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	D-Glutamine and D-glutamate metabolism
path:map00480	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Glutathione metabolism
path:map00524	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Neomycin, kanamycin and gentamicin biosynthesis
path:map00630	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Glyoxylate and dicarboxylate metabolism
path:map00650	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Butanoate metabolism
path:map00660	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	C5-Branched dibasic acid metabolism
path:map00860	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Porphyrin and chlorophyll metabolism
path:map00910	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Nitrogen metabolism
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
path:map00999	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Biosynthesis of secondary metabolites - unclassified
path:map01060	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Biosynthesis of plant secondary metabolites
path:map01064	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid
path:map01100	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Metabolic pathways
path:map01110	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Biosynthesis of secondary metabolites
path:map01120	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Microbial metabolism in diverse environments
path:map01130	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Biosynthesis of antibiotics
path:map01200	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Carbon metabolism
path:map01210	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	2-Oxocarboxylic acid metabolism
path:map01230	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	Biosynthesis of amino acids
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
NA	cpd:C00025	L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	NA
path:map00020	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Citrate cycle (TCA cycle)
path:map00040	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Pentose and glucuronate interconversions
path:map00053	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Ascorbate and aldarate metabolism
path:map00220	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Arginine biosynthesis
path:map00250	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Alanine, aspartate and glutamate metabolism
path:map00300	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Lysine biosynthesis
path:map00310	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Lysine degradation
path:map00340	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Histidine metabolism
path:map00365	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Furfural degradation
path:map00430	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Taurine and hypotaurine metabolism
path:map00471	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	D-Glutamine and D-glutamate metabolism
path:map00630	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Glyoxylate and dicarboxylate metabolism
path:map00650	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Butanoate metabolism
path:map00660	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	C5-Branched dibasic acid metabolism
path:map00720	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Carbon fixation pathways in prokaryotes
path:map01060	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of plant secondary metabolites
path:map01061	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of phenylpropanoids
path:map01062	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of terpenoids and steroids
path:map01063	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of alkaloids derived from shikimate pathway
path:map01064	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid
path:map01065	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of alkaloids derived from histidine and purine
path:map01066	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of alkaloids derived from terpenoid and polyketide
path:map01070	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of plant hormones
path:map01100	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Metabolic pathways
path:map01110	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of secondary metabolites
path:map01120	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Microbial metabolism in diverse environments
path:map01130	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of antibiotics
path:map01200	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Carbon metabolism
path:map01210	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	2-Oxocarboxylic acid metabolism
path:map01230	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	Biosynthesis of amino acids
NA	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	NA
NA	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	NA
NA	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	NA
NA	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	NA
NA	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	NA
NA	cpd:C00026	2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid	NA
path:map00630	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	Glyoxylate and dicarboxylate metabolism
path:map01110	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	Biosynthesis of secondary metabolites
path:map01130	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	Biosynthesis of antibiotics
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00027	Hydrogen peroxide; H2O2; Oxydol	NA
NA	cpd:C00028	Acceptor; Hydrogen-acceptor; A; Oxidized donor	NA
path:map00040	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Pentose and glucuronate interconversions
path:map00052	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Galactose metabolism
path:map00053	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Ascorbate and aldarate metabolism
path:map00240	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Pyrimidine metabolism
path:map00500	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Starch and sucrose metabolism
path:map00520	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Amino sugar and nucleotide sugar metabolism
path:map00524	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Neomycin, kanamycin and gentamicin biosynthesis
path:map00561	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Glycerolipid metabolism
path:map00908	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Zeatin biosynthesis
path:map01051	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Biosynthesis of ansamycins
path:map01060	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Biosynthesis of plant secondary metabolites
path:map01100	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Metabolic pathways
path:map01130	cpd:C00029	UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	Biosynthesis of antibiotics
NA	cpd:C00030	Reduced acceptor; AH2; Hydrogen-donor; Donor	NA
path:map00010	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Glycolysis / Gluconeogenesis
path:map00030	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Pentose phosphate pathway
path:map00052	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Galactose metabolism
path:map00500	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Starch and sucrose metabolism
path:map00520	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Amino sugar and nucleotide sugar metabolism
path:map00521	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Streptomycin biosynthesis
path:map00524	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Neomycin, kanamycin and gentamicin biosynthesis
path:map00901	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Indole alkaloid biosynthesis
path:map01100	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Metabolic pathways
path:map01110	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Biosynthesis of secondary metabolites
path:map01130	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	Biosynthesis of antibiotics
NA	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	NA
NA	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	NA
NA	cpd:C00031	D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose	NA
