enzyme	enzyme_name	ec	module	module_name
ec:1.2.1.41	 delta-1-pyrroline-5-carboxylate synthetase [EC:2.7.2.11 1.2.1.41] [RN:R00239 R03313]	1.2.1.41	M00015	Proline biosynthesis, glutamate => proline
ec:1.5.1.2	 pyrroline-5-carboxylate reductase [EC:1.5.1.2] [RN:R01251]	1.5.1.2	M00015	Proline biosynthesis, glutamate => proline
ec:2.7.2.4	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	2.7.2.4	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ec:1.2.1.11	 aspartate-semialdehyde dehydrogenase [EC:1.2.1.11] [RN:R02291]	1.2.1.11	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ec:4.3.3.7	 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7] [RN:R10147]	4.3.3.7	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ec:1.17.1.8	 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] [RN:R04198 R04199]	1.17.1.8	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ec:2.3.1.117	 2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase [EC:2.3.1.117] [RN:R04365]	2.3.1.117	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ec:2.6.1.17	 N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17] [RN:R04475]	2.6.1.17	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ec:3.5.1.18	 succinyl-diaminopimelate desuccinylase [EC:3.5.1.18] [RN:R02734]	3.5.1.18	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ec:5.1.1.7	 diaminopimelate epimerase [EC:5.1.1.7] [RN:R02735]	5.1.1.7	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ec:4.1.1.20	 diaminopimelate decarboxylase [EC:4.1.1.20] [RN:R00451]	4.1.1.20	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ec:2.7.2.4	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	2.7.2.4	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ec:1.2.1.11	 aspartate-semialdehyde dehydrogenase [EC:1.2.1.11] [RN:R02291]	1.2.1.11	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ec:1.1.1.3	 homoserine dehydrogenase [EC:1.1.1.3] [RN:R01773 R01775]	1.1.1.3	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ec:2.3.1.46	 homoserine O-succinyltransferase [EC:2.3.1.46] [RN:R01777]	2.3.1.46	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ec:2.5.1.48	 cystathionine gamma-synthase [EC:2.5.1.48] [RN:R03260]	2.5.1.48	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ec:4.4.1.13	 cysteine-S-conjugate beta-lyase [EC:4.4.1.13] [RN:R01286]	4.4.1.13	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ec:2.1.1.13	 methionine synthase [EC:2.1.1.13 2.1.1.14] [RN:R00946 R04405]	2.1.1.13	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ec:2.1.1.14	 methionine synthase [EC:2.1.1.13 2.1.1.14] [RN:R00946 R04405]	2.1.1.14	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ec:2.7.2.4	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	2.7.2.4	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ec:1.2.1.11	 aspartate-semialdehyde dehydrogenase [EC:1.2.1.11] [RN:R02291]	1.2.1.11	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ec:1.1.1.3	 homoserine dehydrogenase [EC:1.1.1.3] [RN:R01773 R01775]	1.1.1.3	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ec:2.7.1.39	 homoserine kinase [EC:2.7.1.39] [RN:R01771]	2.7.1.39	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ec:4.2.3.1	 threonine synthase [EC:4.2.3.1] [RN:R01466]	4.2.3.1	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ec:2.2.1.6	 acetolactate synthase [EC:2.2.1.6] [RN:R00226 R08648]	2.2.1.6	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
ec:1.1.1.86	 ketol-acid reductoisomerase [EC:1.1.1.86] [RN:R05071 R04440 R04439 R05069 R05068]	1.1.1.86	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
ec:4.2.1.9	 dihydroxy-acid dehydratase [EC:4.2.1.9] [RN:R04441 R05070]	4.2.1.9	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
ec:2.6.1.42	 branched-chain amino acid aminotransferase [EC:2.6.1.42] [RN:R01214 R02199]	2.6.1.42	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
ec:1.1.1.95	 D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95] [RN:R01513]	1.1.1.95	M00020	Serine biosynthesis, glycerate-3P => serine
ec:2.6.1.52	 phosphoserine aminotransferase [EC:2.6.1.52] [RN:R04173]	2.6.1.52	M00020	Serine biosynthesis, glycerate-3P => serine
ec:3.1.3.3	 phosphoserine phosphatase [EC:3.1.3.3] [RN:R00582]	3.1.3.3	M00020	Serine biosynthesis, glycerate-3P => serine
ec:2.3.1.30	 serine O-acetyltransferase [EC:2.3.1.30] [RN:R00586]	2.3.1.30	M00021	Cysteine biosynthesis, serine => cysteine
ec:2.5.1.47	 cysteine synthase [EC:2.5.1.47] [RN:R00897]	2.5.1.47	M00021	Cysteine biosynthesis, serine => cysteine
ec:2.5.1.54	 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] [RN:R01826]	2.5.1.54	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ec:4.2.3.4	 3-dehydroquinate synthase [EC:4.2.3.4] [RN:R03083]	4.2.3.4	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ec:4.2.1.10	 3-dehydroquinate dehydratase [EC:4.2.1.10] [RN:R03084]	4.2.1.10	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ec:1.1.1.25	 shikimate 5-dehydrogenase [EC:1.1.1.25] [RN:R02413]	1.1.1.25	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ec:2.7.1.71	 shikimate kinase [EC:2.7.1.71] [RN:R02412]	2.7.1.71	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ec:2.5.1.19	 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19] [RN:R03460]	2.5.1.19	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ec:4.2.3.5	 chorismate synthase [EC:4.2.3.5] [RN:R01714]	4.2.3.5	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ec:4.1.3.27	 anthranilate synthase [EC:4.1.3.27] [RN:R00985 R00986]	4.1.3.27	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ec:2.4.2.18	 anthranilate phosphoribosyltransferase [EC:2.4.2.18] [RN:R01073]	2.4.2.18	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ec:5.3.1.24	 phosphoribosylanthranilate isomerase [EC:5.3.1.24] [RN:R03509]	5.3.1.24	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ec:4.1.1.48	 indole-3-glycerol phosphate synthase [EC:4.1.1.48] [RN:R03508]	4.1.1.48	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ec:4.2.1.20	 tryptophan synthase [EC:4.2.1.20] [RN:R02722]	4.2.1.20	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ec:5.4.99.5	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	5.4.99.5	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ec:4.2.1.51	 prephenate dehydratase [EC:4.2.1.51] [RN:R01373]	4.2.1.51	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ec:2.6.1.57	 aromatic-amino-acid transaminase [EC:2.6.1.57] [RN:R00694]	2.6.1.57	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ec:5.4.99.5	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	5.4.99.5	M00025	Tyrosine biosynthesis, chorismate => tyrosine
ec:1.3.1.12	 prephenate dehydrogenase [EC:1.3.1.12] [RN:R01728]	1.3.1.12	M00025	Tyrosine biosynthesis, chorismate => tyrosine
ec:2.6.1.5	 tyrosine aminotransferase [EC:2.6.1.5] [RN:R00734]	2.6.1.5	M00025	Tyrosine biosynthesis, chorismate => tyrosine
ec:2.6.1.57	 aromatic-amino-acid transaminase [EC:2.6.1.57] [RN:R00734]	2.6.1.57	M00025	Tyrosine biosynthesis, chorismate => tyrosine
ec:2.4.2.17	 ATP phosphoribosyltransferase [EC:2.4.2.17] [RN:R01071]	2.4.2.17	M00026	Histidine biosynthesis, PRPP => histidine
ec:3.6.1.31	 phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31] [RN:R04035]	3.6.1.31	M00026	Histidine biosynthesis, PRPP => histidine
ec:3.5.4.19	 phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19] [RN:R04037]	3.5.4.19	M00026	Histidine biosynthesis, PRPP => histidine
ec:5.3.1.16	 phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16] [RN:R04640]	5.3.1.16	M00026	Histidine biosynthesis, PRPP => histidine
ec:4.3.2.10	 imidazole glycerol-phosphate synthase [EC:4.3.2.10] [RN:R04558] 	4.3.2.10	M00026	Histidine biosynthesis, PRPP => histidine
ec:4.2.1.19	 imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19] [RN:R03457]	4.2.1.19	M00026	Histidine biosynthesis, PRPP => histidine
ec:2.6.1.9	 histidinol-phosphate aminotransferase [EC:2.6.1.9] [RN:R03243]	2.6.1.9	M00026	Histidine biosynthesis, PRPP => histidine
ec:3.1.3.15	 histidinol-phosphatase [EC:3.1.3.15] [RN:R03013]	3.1.3.15	M00026	Histidine biosynthesis, PRPP => histidine
ec:4.2.1.19	 imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15] [RN:R03457 R03013]	4.2.1.19	M00026	Histidine biosynthesis, PRPP => histidine
ec:3.1.3.15	 imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15] [RN:R03457 R03013]	3.1.3.15	M00026	Histidine biosynthesis, PRPP => histidine
ec:1.1.1.23	 histidinol dehydrogenase [EC:1.1.1.23] [RN:R03012 R01163]	1.1.1.23	M00026	Histidine biosynthesis, PRPP => histidine
ec:4.1.1.15	 glutamate decarboxylase [EC:4.1.1.15] [RN:R00261]	4.1.1.15	M00027	GABA (gamma-Aminobutyrate) shunt
ec:2.6.1.19	 4-aminobutyrate aminotransferase [EC:2.6.1.19] [RN:R01648]	2.6.1.19	M00027	GABA (gamma-Aminobutyrate) shunt
ec:2.6.1.96	 4-aminobutyrate---pyruvate transaminase [EC:2.6.1.96] [RN:R10178]	2.6.1.96	M00027	GABA (gamma-Aminobutyrate) shunt
ec:1.2.1.16	 succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24] [RN:R00713 R00714]	1.2.1.16	M00027	GABA (gamma-Aminobutyrate) shunt
ec:1.2.1.24	 succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24] [RN:R00713 R00714]	1.2.1.24	M00027	GABA (gamma-Aminobutyrate) shunt
ec:2.3.1.1	 amino-acid N-acetyltransferase [EC:2.3.1.1] [RN:R00259]	2.3.1.1	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.7.2.8	 acetylglutamate kinase [EC:2.7.2.8] [RN:R02649]	2.7.2.8	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.3.1.1	 bifunctional N-acetylglutamate synthase/kinase [EC:2.3.1.1 2.7.2.8] [RN:R00259 R02649]	2.3.1.1	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.7.2.8	 bifunctional N-acetylglutamate synthase/kinase [EC:2.3.1.1 2.7.2.8] [RN:R00259 R02649]	2.7.2.8	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:1.2.1.38	 N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38] [RN:R03443]	1.2.1.38	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:1.2.1.38	 N-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase [EC:1.2.1.38 2.7.2.8] [RN:R02649 R03443]	1.2.1.38	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.7.2.8	 N-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase [EC:1.2.1.38 2.7.2.8] [RN:R02649 R03443]	2.7.2.8	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.6.1.11	 acetylornithine aminotransferase [EC:2.6.1.11] [RN:R02283]	2.6.1.11	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:3.5.1.16	 acetylornithine deacetylase [EC:3.5.1.16] [RN:R00669]	3.5.1.16	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:3.5.1.14	 aminoacylase [EC:3.5.1.14] [RN:R00669]	3.5.1.14	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.3.1.35	 glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1] [RN:R00259 R02282]	2.3.1.35	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:2.3.1.1	 glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1] [RN:R00259 R02282]	2.3.1.1	M00028	Ornithine biosynthesis, glutamate => ornithine
ec:6.3.4.16	 carbamoyl-phosphate synthase (ammonia) [EC:6.3.4.16] [RN:R00149]	6.3.4.16	M00029	Urea cycle
ec:2.1.3.3	 ornithine carbamoyltransferase [EC:2.1.3.3] [RN:R01398]	2.1.3.3	M00029	Urea cycle
ec:6.3.4.5	 argininosuccinate synthase [EC:6.3.4.5] [RN:R01954]	6.3.4.5	M00029	Urea cycle
ec:4.3.2.1	 argininosuccinate lyase [EC:4.3.2.1] [RN:R01086]	4.3.2.1	M00029	Urea cycle
ec:3.5.3.1	 arginase [EC:3.5.3.1] [RN:R00551]	3.5.3.1	M00029	Urea cycle
ec:2.3.3.14	 homocitrate synthase [EC:2.3.3.14] [RN:R00271]	2.3.3.14	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:4.2.1.-	 homoaconitase [EC:4.2.1.-] [RN:R03444]	4.2.1.-	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:4.2.1.36	 homoaconitate hydratase [EC:4.2.1.36] [RN:R04371]	4.2.1.36	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:1.1.1.87	 homoisocitrate dehydrogenase [EC:1.1.1.87] [RN:R01934]	1.1.1.87	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:2.6.1.39	 2-aminoadipate transaminase [EC:2.6.1.39] [RN:R01939]	2.6.1.39	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:1.2.1.95	 L-2-aminoadipate reductase [EC:1.2.1.95] [RN:R03098 R04863 R04390]	1.2.1.95	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:1.5.1.10	 saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10] [RN:R02315]	1.5.1.10	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:1.5.1.7	 saccharopine dehydrogenase, L-lysine forming [EC:1.5.1.7] [RN:R00715]	1.5.1.7	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine
ec:6.3.2.43	 [lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase [EC:6.3.2.43] [RN:R09775]	6.3.2.43	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
ec:2.7.2.17	 LysW-gamma-L-alpha-aminoadipate kinase [EC:2.7.2.17] [RN:R09776]	2.7.2.17	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
ec:1.2.1.103	 LysW-gamma-L-alpha-aminoadipyl-6-phosphate reductase [EC:1.2.1.103] [RN:R09777]	1.2.1.103	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
ec:2.6.1.118	 LysW-gamma-L-lysine aminotransferase [EC:2.6.1.118] [RN:R09778]	2.6.1.118	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
ec:3.5.1.130	 LysW-gamma-L-lysine hydrolase [EC:3.5.1.130] [RN:R09779]	3.5.1.130	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
ec:1.5.1.8	 alpha-aminoadipic semialdehyde synthase [EC:1.5.1.8 1.5.1.9] [RN:R00716 R02313]	1.5.1.8	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.5.1.9	 alpha-aminoadipic semialdehyde synthase [EC:1.5.1.8 1.5.1.9] [RN:R00716 R02313]	1.5.1.9	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.2.1.31	 aminoadipate-semialdehyde dehydrogenase [EC:1.2.1.31] [RN:R03102 R03103]	1.2.1.31	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:2.6.1.39	 2-aminoadipate transaminase [EC:2.6.1.39] [RN:R01939]	2.6.1.39	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.2.4.2	 probable 2-oxoglutarate dehydrogenase E1 component DHKTD1 [EC:1.2.4.2] [RN:R01933]	1.2.4.2	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:2.3.1.61	 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide [EC:2.3.1.61] [RN:R01933]	2.3.1.61	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.8.1.4	 dihydrolipoamide dehydrogenase [EC:1.8.1.4] [RN:R01933]	1.8.1.4	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.3.8.6	 glutaryl-CoA dehydrogenase [EC:1.3.8.6] [RN:R02488]	1.3.8.6	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:4.2.1.17	 enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35] [RN:R03026 R01975]	4.2.1.17	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.1.1.35	 enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35] [RN:R03026 R01975]	1.1.1.35	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:4.2.1.17	 enoyl-CoA hydratase [EC:4.2.1.17] [RN:R03026]	4.2.1.17	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:1.1.1.35	 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35] [RN:R01975]	1.1.1.35	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
ec:2.7.2.4	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	2.7.2.4	M00033	Ectoine biosynthesis, aspartate => ectoine
ec:1.2.1.11	 aspartate-semialdehyde dehydrogenase [EC:1.2.1.11] [RN:R02291]	1.2.1.11	M00033	Ectoine biosynthesis, aspartate => ectoine
ec:2.6.1.76	 diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] [RN:R06977]	2.6.1.76	M00033	Ectoine biosynthesis, aspartate => ectoine
ec:2.3.1.178	 L-2,4-diaminobutyric acid acetyltransferase [EC:2.3.1.178] [RN:R06978]	2.3.1.178	M00033	Ectoine biosynthesis, aspartate => ectoine
ec:4.2.1.108	 L-ectoine synthase [EC:4.2.1.108] [RN:R06979]	4.2.1.108	M00033	Ectoine biosynthesis, aspartate => ectoine
ec:2.5.1.6	 S-adenosylmethionine synthetase [EC:2.5.1.6] [RN:R00177]	2.5.1.6	M00034	Methionine salvage pathway
ec:4.1.1.50	 S-adenosylmethionine decarboxylase [EC:4.1.1.50] [RN:R00178]	4.1.1.50	M00034	Methionine salvage pathway
ec:2.5.1.16	 spermidine synthase [EC:2.5.1.16] [RN:R01920]	2.5.1.16	M00034	Methionine salvage pathway
ec:3.2.2.9	 S-adenosylhomocysteine nucleosidase [EC:3.2.2.9] [RN:R01401]	3.2.2.9	M00034	Methionine salvage pathway
ec:3.2.2.16	 5'-methylthioadenosine nucleosidase [EC:3.2.2.16] [RN:R01401]	3.2.2.16	M00034	Methionine salvage pathway
ec:2.7.1.100	 5-methylthioribose kinase [EC:2.7.1.100] [RN:R04143]	2.7.1.100	M00034	Methionine salvage pathway
ec:2.4.2.28	 5'-methylthioadenosine phosphorylase [EC:2.4.2.28] [RN:R01402]	2.4.2.28	M00034	Methionine salvage pathway
ec:5.3.1.23	 methylthioribose-1-phosphate isomerase [EC:5.3.1.23] [RN:R04420]	5.3.1.23	M00034	Methionine salvage pathway
ec:4.2.1.109	 methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109] [RN:R07392]	4.2.1.109	M00034	Methionine salvage pathway
ec:3.1.3.77	 enolase-phosphatase E1 [EC:3.1.3.77] [RN:R07395]	3.1.3.77	M00034	Methionine salvage pathway
ec:5.3.2.5	 2,3-diketo-5-methylthiopentyl-1-phosphate enolase [EC:5.3.2.5] [RN:R07393]	5.3.2.5	M00034	Methionine salvage pathway
ec:3.1.3.87	 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase [EC:3.1.3.87] [RN:R07394]	3.1.3.87	M00034	Methionine salvage pathway
ec:1.13.11.53	 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53] [RN:R07364]	1.13.11.53	M00034	Methionine salvage pathway
ec:2.6.1.5	 tyrosine aminotransferase [EC:2.6.1.5] [RN:R07396]	2.6.1.5	M00034	Methionine salvage pathway
ec:2.6.1.117	 L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase [EC:2.6.1.117] [RN:R12507]	2.6.1.117	M00034	Methionine salvage pathway
ec:2.6.1.57	 aromatic-amino-acid transaminase [EC:2.6.1.57] [RN:R07396]	2.6.1.57	M00034	Methionine salvage pathway
ec:2.6.1.57	 aromatic amino acid aminotransferase  [EC:2.6.1.57] [RN:R07396]	2.6.1.57	M00034	Methionine salvage pathway
ec:2.5.1.6	 S-adenosylmethionine synthetase [EC:2.5.1.6] [RN:R00177]	2.5.1.6	M00035	Methionine degradation
ec:2.1.1.37	 DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	2.1.1.37	M00035	Methionine degradation
ec:3.3.1.1	 adenosylhomocysteinase [EC:3.3.1.1] [RN:R00192]	3.3.1.1	M00035	Methionine degradation
ec:4.2.1.22	 cystathionine beta-synthase [EC:4.2.1.22] [RN:R01290]	4.2.1.22	M00035	Methionine degradation
ec:2.6.1.42	 branched-chain amino acid aminotransferase [EC:2.6.1.42] [RN:R01090]	2.6.1.42	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:1.2.4.4	 2-oxoisovalerate dehydrogenase [EC:1.2.4.4] [RN:R07601 R07602]	1.2.4.4	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:2.3.1.168	 2-oxoisovalerate dehydrogenase [EC:2.3.1.168] [RN:R04097]	2.3.1.168	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:1.8.1.4	 dihydrolipoamide dehydrogenase [EC:1.8.1.4] [RN:R07618]	1.8.1.4	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:1.3.99.10	 isovaleryl-CoA dehydrogenase [EC:1.3.99.10] [RN:R04095]	1.3.99.10	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:1.3.8.7	 acyl-CoA dehydrogenase [EC:1.3.8.7] [RN:R04095]	1.3.8.7	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:6.4.1.4	 3-methylcrotonyl-CoA carboxylase [EC:6.4.1.4] [RN:R04138]	6.4.1.4	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:4.2.1.18	 methylglutaconyl-CoA hydratase [EC:4.2.1.18] [RN:R02085]	4.2.1.18	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:4.1.3.4	 hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4] [RN:R01360]	4.1.3.4	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
ec:1.14.16.4	 tryptophan 5-monooxygenase [EC:1.14.16.4] [RN:R01814]	1.14.16.4	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin
ec:4.1.1.28	 aromatic-L-amino-acid decarboxylase [EC:4.1.1.28] [RN:R02701]	4.1.1.28	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin
ec:2.3.1.87	 arylalkylamine N-acetyltransferase [EC:2.3.1.87] [RN:R02911]	2.3.1.87	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin
ec:2.1.1.4	 acetylserotonin N-methyltransferase [EC:2.1.1.4] [RN:R03130]	2.1.1.4	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin
ec:1.13.11.11	 tryptophan 2,3-dioxygenase [EC:1.13.11.11] [RN:R00678]	1.13.11.11	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:1.13.11.52	 indoleamine 2,3-dioxygenase [EC:1.13.11.52] [RN:R00678]	1.13.11.52	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:3.5.1.9	 arylformamidase [EC:3.5.1.9] [RN:R01959]	3.5.1.9	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:1.14.13.9	 kynurenine 3-monooxygenase [EC:1.14.13.9] [RN:R01960]	1.14.13.9	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:3.7.1.3	 kynureninase [EC:3.7.1.3] [RN:R02668]	3.7.1.3	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:1.13.11.6	 3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6] [RN:R02665]	1.13.11.6	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:4.1.1.45	 aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45] [RN:R04323]	4.1.1.45	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:1.2.1.32	 aminomuconate-semialdehyde dehydrogenase [EC:1.2.1.32] [RN:R03889]	1.2.1.32	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate
ec:4.3.1.24	 phenylalanine ammonia-lyase [EC:4.3.1.24] [RN:R00679]	4.3.1.24	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol
